,Date,OutsideTemp,Wind,TankTemp,InsideTemp,EnergyCirculationPump,GreenEnergy,DeltaTemp,
3442, 01.05  20:30:00,5.85,7.5,49.81240148,17.33515851,0.002366378,0,0.01226445,2.36637815
3443, 01.05  20:45:00,5.925,7.25,49.55805019,17.35445654,0.002368498,0,0.01929803,2.368497561
3444, 01.05  21:00:00,6,7,49.30704303,17.37463562,0.002375048,0,0.02017908,2.375048168
3445, 01.05  21:15:00,5.85,7,50.66412131,17.39709574,0.00244378,0,0.02246012,2.443780382
3446, 01.05  21:30:00,5.7,7,52.56592969,17.41357945,0.002487683,0,0.01648371,2.487682689
3447, 01.05  21:45:00,5.55,7,53.50912376,17.42278011,0.002513924,0,0.00920066,2.513923526
3448, 01.05  22:00:00,5.4,7,54.00004712,17.42207828,0.002530723,0,-0.00070183,2.530723287
3449, 01.05  22:15:00,5.3,7,53.82119462,18.02263899,0.009898749,0,0.60056071,9.898749489
3450, 01.05  22:30:00,5.2,7,53.74749981,17.89995501,0.008381293,0,-0.12268398,8.381293328
3451, 01.05  22:45:00,5.1,7,53.71120407,17.86923319,0.007857935,0,-0.03072182,7.85793533
3452, 01.05  23:00:00,5,7,53.6944468,17.81084276,0.008282751,0,-0.05839043,8.282750519
3453, 01.05  23:15:00,4.975,6.75,53.19830085,19.76976315,0.017525625,0,1.95892039,17.52562485
3454, 01.05  23:30:00,4.95,6.5,53.11849732,19.73131235,0.012127853,0,-0.0384508,12.12785317
3455, 01.05  23:45:00,4.925,6.25,53.02334991,19.73009156,0.01437261,0,-0.00122079,14.37260992
3456, 01.05  24:00:00,4.9,6,52.90237973,19.72991353,0.013999374,0,-0.00017803,13.99937406
3457, 01.06  00:15:00,4.775,6,53.28588592,19.05721327,0.004048179,0,-0.67270026,4.048179277
3458, 01.06  00:30:00,4.65,6,53.7878698,18.99996133,0.003910967,0,-0.05725194,3.910966563
3459, 01.06  00:45:00,4.525,6,54.03296617,18.99989482,0.004047152,0,-6.65E-05,4.047152495
3460, 01.06  01:00:00,4.4,6,54.11823688,18.99968473,0.004503812,0,-0.00021009,4.5038116
3461, 01.06  01:15:00,4.5,6.25,54.14829682,18.9988956,0.004041396,0,-0.00078913,4.041395916
3462, 01.06  01:30:00,4.6,6.5,54.19232634,18.99963096,0.003783119,0,0.00073536,3.783119383
3463, 01.06  01:45:00,4.7,6.75,54.20097594,18.99955211,0.004087376,0,-7.89E-05,4.087375531
3464, 01.06  02:00:00,4.8,7,54.18483135,18.99967032,0.004094888,0,0.00011821,4.09488769
3465, 01.06  02:15:00,4.7,6.75,54.14855782,18.99885099,0.004479962,0,-0.00081933,4.479961817
3466, 01.06  02:30:00,4.6,6.5,54.09526666,18.99911848,0.004697722,0,0.00026749,4.697722477
3467, 01.06  02:45:00,4.5,6.25,54.05205845,18.9991682,0.00472724,0,4.97E-05,4.727240283
3468, 01.06  03:00:00,4.4,6,54.05608685,19.00042585,0.004181004,0,0.00125765,4.181004145
3469, 01.06  03:15:00,4.275,6.25,54.07700713,18.99989787,0.00421542,0,-0.00052798,4.215419727
3470, 01.06  03:30:00,4.15,6.5,54.07956498,18.99945567,0.004262121,0,-0.0004422,4.262120782
3471, 01.06  03:45:00,4.025,6.75,54.05993358,19.00033774,0.004528269,0,0.00088207,4.528269305
3472, 01.06  04:00:00,3.9,7,54.00894773,18.99922897,0.004972961,0,-0.00110877,4.972960777
3473, 01.06  04:15:00,3.825,6.5,53.39641371,18.99998554,0.013541905,0,0.00075657,13.5419052
3474, 01.06  04:30:00,3.75,6,53.04432981,18.99992741,0.013918829,0,-5.81E-05,13.91882941
3475, 01.06  04:45:00,3.675,5.5,52.85093317,19.00018649,0.013947671,0,0.00025908,13.94767078
3476, 01.06  05:00:00,3.6,5,52.96179103,19.00007614,0.010326813,0,-0.00011035,10.326813
3477, 01.06  05:15:00,3.75,4.5,53.15742597,19.00023211,0.009973893,0,0.00015597,9.973893386
3478, 01.06  05:30:00,3.9,4,53.12245172,18.99948266,0.013089053,0,-0.00074945,13.08905317
3479, 01.06  05:45:00,4.05,3.5,53.04036455,18.99921815,0.012253449,0,-0.00026451,12.25344862
3480, 01.06  06:00:00,4.2,3,53.08152028,18.99941711,0.011187996,0,0.00019896,11.18799611
3481, 01.06  06:15:00,4.1,3.5,53.16830633,19.00027397,0.010440289,0,0.00085686,10.44028896
3482, 01.06  06:30:00,4,4,53.1346176,18.99991013,0.012714592,0,-0.00036384,12.71459166
3483, 01.06  06:45:00,3.9,4.5,53.10173383,18.99922747,0.011442357,0,-0.00068266,11.44235732
3484, 01.06  07:00:00,3.8,5,53.11148575,18.99967468,0.012008354,0,0.00044721,12.00835406
3485, 01.06  07:15:00,4.075,5,53.1435107,19.00057485,0.010942732,0,0.00090017,10.94273181
3486, 01.06  07:30:00,4.35,5,53.15233687,18.99911592,0.011833718,0,-0.00145893,11.83371844
3487, 01.06  07:45:00,4.625,5,53.14337078,18.99991787,0.011354728,0,0.00080195,11.35472802
3488, 01.06  08:00:00,4.9,5,53.18599113,19.00066296,0.010609605,0,0.00074509,10.60960478
3489, 01.06  08:15:00,5,5,53.59719052,17.70848235,0.002570135,0,-1.29218061,2.570135121
3490, 01.06  08:30:00,5.1,5,54.07660962,17.18911051,0.00241961,0,-0.51937184,2.419610425
3491, 01.06  08:45:00,5.2,5,54.32783727,16.98240661,0.002437538,0,-0.2067039,2.437538066
3492, 01.06  09:00:00,5.3,5,54.44730543,16.65899022,0.002526292,0,-0.32341639,2.526291721
3493, 01.06  09:15:00,5.475,5.25,54.506638,16.54865522,0.002523306,0,-0.110335,2.523305675
3494, 01.06  09:30:00,5.65,5.5,54.53756686,16.55775259,0.002499761,0,0.00909737,2.499760928
3495, 01.06  09:45:00,5.825,5.75,54.555052,16.5702229,0.002471241,0,0.01247031,2.471240739
3496, 01.06  10:00:00,6,6,54.56606191,16.57003999,0.002439392,0,-0.00018291,2.439391686
3497, 01.06  10:15:00,6.175,5.75,54.4296744,16.56446748,0.002398409,0,-0.00557251,2.398408756
3498, 01.06  10:30:00,6.35,5.5,54.15324188,16.56536507,0.002351386,0,0.00089759,2.351385927
3499, 01.06  10:45:00,6.525,5.25,53.88403062,16.57076246,0.002311152,0,0.00539739,2.311151589
3500, 01.06  11:00:00,6.7,5,53.62116104,16.57080406,0.002275875,0.038075585,4.16E-05,2.275874582
3501, 01.06  11:15:00,6.85,5.5,53.36242339,16.5646008,0.00227259,0.042859677,-0.00620326,2.272590021
3502, 01.06  11:30:00,7,6,53.10620014,16.55833844,0.002265543,0.047633454,-0.00626236,2.26554292
3503, 01.06  11:45:00,7.15,6.5,52.85246625,16.55446392,0.002262576,0.046372478,-0.00387452,2.262576291
3504, 01.06  12:00:00,7.3,7,52.60077157,16.54687525,0.002263603,0.045021821,-0.00758867,2.263603015
3505, 01.06  12:15:00,7.45,7.25,52.35108955,16.54138846,0.002261115,0.043608088,-0.00548679,2.261114554
3506, 01.06  12:30:00,7.6,7.5,52.10380091,16.54163049,0.002254894,0.042158876,0.00024203,2.25489432
3507, 01.06  12:45:00,7.75,7.75,51.85917313,16.54961663,0.00224688,0.05360222,0.00798614,2.246879864
3508, 01.06  13:00:00,7.9,8,51.617425,16.5582651,0.00223599,0.065591089,0.00864847,2.23599008
3509, 01.06  13:15:00,8.1,8.25,51.37928648,16.56529552,0.002213204,0.086335109,0.00703042,2.213204272
3510, 01.06  13:30:00,8.3,8.5,51.14525111,16.57891027,0.002191213,0.102221159,0.01361475,2.191212533
3511, 01.06  13:45:00,8.5,8.75,50.91534437,16.60032988,0.002166065,0.108960867,0.02141961,2.166065463
3512, 01.06  14:00:00,8.7,9,50.68943795,16.6170359,0.002144964,0.116604056,0.01670602,2.144963553
3513, 01.06  14:15:00,8.75,9,51.69649177,16.62967436,0.002131899,0.125730269,0.01263846,2.131899232
3514, 01.06  14:30:00,8.8,9,53.14965615,16.6429628,0.002118813,0.136737971,0.01328844,2.11881291
3515, 01.06  14:45:00,8.85,9,53.88086378,16.654599,0.002101362,0.118370466,0.0116362,2.10136246
3516, 01.06  15:00:00,8.9,9,54.24884138,16.65426561,0.002091646,0.091402912,-0.00033339,2.091646238
3517, 01.06  15:15:00,8.9,9.25,53.67180153,19.57067004,0.014721033,0.077139634,2.91640443,14.72103289
3518, 01.06  15:30:00,8.9,9.5,53.42285152,19.80887451,0.010911572,0.063419212,0.23820447,10.91157209
3519, 01.06  15:45:00,8.9,9.75,53.39764198,19.73400936,0.010378038,0.050046631,-0.07486515,10.37803823
3520, 01.06  16:00:00,8.9,10,53.32053888,19.73176013,0.009696394,0.037928124,-0.00224923,9.696394288
3521, 01.06  16:15:00,9.075,9.75,53.29619021,19.73096885,0.009394146,0,-0.00079128,9.394145969
3522, 01.06  16:30:00,9.25,9.5,53.28308539,19.73143028,0.009241249,0,0.00046143,9.241249001
3523, 01.06  16:45:00,9.425,9.25,53.27763128,19.73005238,0.009028976,0,-0.0013779,9.028976359
3524, 01.06  17:00:00,9.6,9,53.27919302,19.72965819,0.008869694,0,-0.00039419,8.869694043
3525, 01.06  17:15:00,9.675,8.75,53.15111049,18.09367185,0.001949823,0,-1.63598634,1.949823249
3526, 01.06  17:30:00,9.75,8.5,52.89226981,17.55800111,0.001952237,0,-0.53567074,1.952236835
3527, 01.06  17:45:00,9.825,8.25,52.63774015,17.35684987,0.00194307,0,-0.20115124,1.943070145
3528, 01.06  18:00:00,9.9,8,52.38796331,16.98586531,0.0019329,0,-0.37098456,1.932899732
3529, 01.06  18:15:00,9.975,9,52.14075147,16.99322615,0.001948617,0,0.00736084,1.94861661
3530, 01.06  18:30:00,10.05,10,51.89532179,17.17136759,0.001953759,0,0.17814144,1.953759114
3531, 01.06  18:45:00,10.125,11,51.65276342,17.23871109,0.001953851,0,0.0673435,1.953851207
3532, 01.06  19:00:00,10.2,12,51.41283989,17.28563344,0.001955682,0,0.04692235,1.95568166
3533, 01.06  19:15:00,10.225,11.75,51.17527608,17.31775503,0.00196295,0,0.03212159,1.962950361
3534, 01.06  19:30:00,10.25,11.5,50.94029305,17.35511133,0.001959539,0,0.0373563,1.959538627
3535, 01.06  19:45:00,10.275,11.25,50.70803592,17.39654077,0.001963207,0,0.04142944,1.963206878
3536, 01.06  20:00:00,10.3,11,50.47816414,17.4252694,0.001964497,0,0.02872863,1.964497399
3537, 01.06  20:15:00,10.25,11,50.25000898,17.44209501,0.00197923,0,0.01682561,1.979229579
3538, 01.06  20:30:00,10.2,11,50.02259265,17.45093607,0.001997935,0,0.00884106,1.997934515
3539, 01.06  20:45:00,10.15,11,49.79589256,17.46329665,0.002013564,0,0.01236058,2.013564459
3540, 01.06  21:00:00,10.1,11,49.56988933,17.47557236,0.002033068,0,0.01227571,2.033067977
3541, 01.06  21:15:00,10.125,11.25,50.87975906,17.50088911,0.002060244,0,0.02531675,2.060243922
3542, 01.06  21:30:00,10.15,11.5,52.72764402,17.52944613,0.002065742,0,0.02855702,2.065742379
3543, 01.06  21:45:00,10.175,11.75,53.65737264,17.55491783,0.002060509,0,0.0254717,2.060509217
3544, 01.06  22:00:00,10.2,12,54.12561095,17.57242456,0.002051191,0,0.01750673,2.051191174
3545, 01.06  22:15:00,10.15,11.5,53.92780884,17.99933029,0.008856173,0,0.42690573,8.856173277
3546, 01.06  22:30:00,10.1,11,53.86552343,17.90011154,0.007312795,0,-0.09921875,7.31279502
3547, 01.06  22:45:00,10.05,10.5,53.79919947,17.86889605,0.0074724,0,-0.03121549,7.472399742
3548, 01.06  23:00:00,10,10,53.84655449,17.81126563,0.006118144,0,-0.05763042,6.118144434
3549, 01.06  23:15:00,9.825,10,53.41557707,19.77297719,0.015088045,0,1.96171156,15.08804476
3550, 01.06  23:30:00,9.65,10,53.36942289,19.73159122,0.010096309,0,-0.04138597,10.09630883
3551, 01.06  23:45:00,9.475,10,53.28855282,19.72913806,0.012013646,0,-0.00245316,12.01364636
3552, 01.06  24:00:00,9.3,10,53.16761567,19.72787049,0.011967631,0,-0.00126757,11.9676314
3553, 01.07  00:15:00,9.1,10.25,53.63888114,18.27656999,0,0,-1.4513005,0
3554, 01.07  00:30:00,8.9,10.5,54.30663478,17.67775523,0,0,-0.59881476,0
3555, 01.07  00:45:00,8.7,10.75,54.64502069,17.38061258,0,0,-0.29714265,0
3556, 01.07  01:00:00,8.5,11,54.81645711,16.88157804,0,0,-0.49903454,0
3557, 01.07  01:15:00,8.375,10.5,54.90330128,16.61023484,0,0,-0.2713432,0
3558, 01.07  01:30:00,8.25,10,54.94729054,16.54303642,0,0,-0.06719842,0
3559, 01.07  01:45:00,8.125,9.5,54.97052201,16.53919553,0,0,-0.00384089,0
3560, 01.07  02:00:00,8,9,54.98697577,16.52271759,0,0,-0.01647794,0
3561, 01.07  02:15:00,7.95,9,55.00357432,16.48637661,0,0,-0.03634098,0
3562, 01.07  02:30:00,7.9,9,55.00864622,16.44180886,0,0,-0.04456775,0
3563, 01.07  02:45:00,7.85,9,55.00349839,16.40249001,0,0,-0.03931885,0
3564, 01.07  03:00:00,7.8,9,54.99834984,16.36967529,0,0,-0.03281472,0
3565, 01.07  03:15:00,7.725,9.25,54.99320071,16.3400842,0,0,-0.02959109,0
3566, 01.07  03:30:00,7.65,9.5,54.98805078,16.30617135,0,0,-0.03391285,0
3567, 01.07  03:45:00,7.575,9.75,54.98289964,16.27099352,0,0,-0.03517783,0
3568, 01.07  04:00:00,7.5,10,54.97774704,16.23500394,0,0,-0.03598958,0
3569, 01.07  04:15:00,7.45,10,54.9725929,16.20156359,0,0,-0.03344035,0
3570, 01.07  04:30:00,7.4,10,54.96743738,16.17139677,0,0,-0.03016682,0
3571, 01.07  04:45:00,7.35,10,54.96228075,16.14242049,0,0,-0.02897628,0
3572, 01.07  05:00:00,7.3,10,54.95712316,16.11374264,0,0,-0.02867785,0
3573, 01.07  05:15:00,7.3,10,54.95196462,16.09116502,0,0,-0.02257762,0
3574, 01.07  05:30:00,7.3,10,54.94680517,16.0696705,0,0,-0.02149452,0
3575, 01.07  05:45:00,7.3,10,54.94164594,16.04649625,0,0,-0.02317425,0
3576, 01.07  06:00:00,7.3,10,54.93648789,16.02563063,0,0,-0.02086562,0
3577, 01.07  06:15:00,7.15,9.5,54.93133043,16.00496257,0,0,-0.02066806,0
3578, 01.07  06:30:00,7,9,54.92617219,15.97903016,0,0,-0.02593241,0
3579, 01.07  06:45:00,6.85,8.5,54.92101156,15.95035673,0,0,-0.02867343,0
3580, 01.07  07:00:00,6.7,8,54.91584798,15.92255277,0,0,-0.02780396,0
3581, 01.07  07:15:00,6.575,8.25,53.42513098,19.4371219,0.028479866,0,3.51456913,28.47986643
3582, 01.07  07:30:00,6.45,8.5,52.4650969,19.99960034,0.031760715,0,0.56247844,31.76071498
3583, 01.07  07:45:00,6.325,8.75,52.08325505,20.00006526,0.030197855,0,0.00046492,30.19785494
3584, 01.07  08:00:00,6.2,9,51.98685462,20.00075932,0.028039949,0,0.00069406,28.03994882
3585, 01.07  08:15:00,6.1,8.5,51.99540926,19.7374242,0.027686105,0,-0.26333512,27.68610483
3586, 01.07  08:30:00,6,8,51.98877723,19.73515385,0.027666851,0,-0.00227035,27.66685073
3587, 01.07  08:45:00,5.9,7.5,51.98175,19.7345477,0.027289039,0,-0.00060615,27.28903914
3588, 01.07  09:00:00,5.8,7,51.98618982,19.73517329,0.027008422,0,0.00062559,27.00842213
3589, 01.07  09:15:00,5.875,7.25,52.00506269,19.73388465,0.026532765,0.012566832,-0.00128864,26.5327649
3590, 01.07  09:30:00,5.95,7.5,52.03820315,19.73361614,0.02610256,0.052496868,-0.00026851,26.10256039
3591, 01.07  09:45:00,6.025,7.75,52.08093884,19.73372245,0.025666213,0.071648771,0.00010631,25.66621338
3592, 01.07  10:00:00,6.1,8,52.12574546,19.73419585,0.025249392,0.090397375,0.0004734,25.24939179
3593, 01.07  10:15:00,6.075,7.5,51.22492905,19.73187677,0.025133837,0.097080049,-0.00231908,25.13383738
3594, 01.07  10:30:00,6.05,7,49.49760134,19.73231212,0.025491073,0.114915514,0.00043535,25.49107318
3595, 01.07  10:45:00,6.025,6.5,47.8946532,19.73081036,0.026520595,0.13679717,-0.00150176,26.52059519
3596, 01.07  11:00:00,6,6,46.37192665,19.73114025,0.028024851,0.144098774,0.00032989,28.02485064
3597, 01.07  11:15:00,6.275,6.75,44.91833618,19.73044495,0.029267471,0.16305536,-0.0006953,29.26747097
3598, 01.07  11:30:00,6.55,7.5,43.53163703,19.73094497,0.030435573,0.18185061,0.00050002,30.43557294
3599, 01.07  11:45:00,6.825,8.25,42.20141594,19.73039585,0.031676652,0.182776874,-0.00054912,31.67665204
3600, 01.07  12:00:00,7.1,9,40.92200973,19.72955263,0.032877575,0.183354376,-0.00084322,32.87757458
3601, 01.07  12:15:00,7.225,9,39.68584214,19.72847641,0.034610004,0.168295304,-0.00107622,34.6100035
3602, 01.07  12:30:00,7.35,9,39.65694757,19.80513925,0.035410007,0.16837218,0.07666284,35.41000738
3603, 01.07  12:45:00,7.475,9,41.47135034,19.72832205,0.034199802,0.156978728,-0.0768172,34.19980242
3604, 01.07  13:00:00,7.6,9,40.00936877,19.72785724,0.033585514,0.145699594,-0.00046481,33.58551396
3605, 01.07  13:15:00,7.625,9,39.66052701,19.80433797,0.034874095,0.134911782,0.07648073,34.87409452
3606, 01.07  13:30:00,7.65,9,40.89958751,19.72869429,0.033335521,0.11379054,-0.07564368,33.33552084
3607, 01.07  13:45:00,7.675,9,39.49782931,19.72695492,0.033704812,0.110265915,-0.00173937,33.70481172
3608, 01.07  14:00:00,7.7,9,39.84934899,19.84774056,0.034529411,0.107334809,0.12078564,34.52941091
3609, 01.07  14:15:00,7.775,9,40.67871611,19.72673872,0.032320154,0.10490428,-0.12100184,32.32015412
3610, 01.07  14:30:00,7.85,9,41.79198984,19.72627154,0.031892119,0.103267017,-0.00046718,31.89211892
3611, 01.07  14:45:00,7.925,9,42.06514629,19.72583863,0.030941601,0.092313009,-0.00043291,30.94160053
3612, 01.07  15:00:00,8,9,42.32323601,19.72480596,0.030361651,0.082354552,-0.00103267,30.36165092
3613, 01.07  15:15:00,7.95,8.75,42.61567533,19.72554592,0.029785384,0.073903207,0.00073996,29.78538408
3614, 01.07  15:30:00,7.9,8.5,42.91266119,19.72391935,0.029293951,0.066882325,-0.00162657,29.29395146
3615, 01.07  15:45:00,7.85,8.25,43.20698325,19.72310035,0.028863606,0.058097555,-0.000819,28.8636061
3616, 01.07  16:00:00,7.8,8,43.50283286,19.72440533,0.028242316,0.050743187,0.00130498,28.24231584
3617, 01.07  16:15:00,7.725,8,43.80196996,19.72343594,0.027562945,0.044287513,-0.00096939,27.56294491
3618, 01.07  16:30:00,7.65,8,44.08393701,19.72226033,0.027819879,0,-0.00117561,27.81987942
3619, 01.07  16:45:00,7.575,8,44.35413564,19.72420056,0.027531102,0,0.00194023,27.53110208
3620, 01.07  17:00:00,7.5,8,44.62405873,19.72294826,0.027254111,0,-0.0012523,27.25411117
3621, 01.07  17:15:00,7.475,8,43.99342117,19.72317723,0.027237079,0,0.00022897,27.23707926
3622, 01.07  17:30:00,7.45,8,42.59306882,19.724263,0.028090477,0,0.00108577,28.09047709
3623, 01.07  17:45:00,7.425,8,41.30305085,19.72305355,0.029171968,0,-0.00120945,29.17196768
3624, 01.07  18:00:00,7.4,8,40.08891926,19.72339028,0.030670964,0,0.00033673,30.67096361
3625, 01.07  18:15:00,7.35,8,38.9825948,19.72264811,0.029749422,0,-0.00074217,29.74942226
3626, 01.07  18:30:00,7.3,8,37.98577253,19.72298361,0.030734276,0,0.0003355,30.73427643
3627, 01.07  18:45:00,7.25,8,37.03834838,19.80349813,0.03271573,0,0.08051452,32.71572983
3628, 01.07  19:00:00,7.2,8,36.12899802,19.80295357,0.033367202,0,-0.00054456,33.36720215
3629, 01.07  19:15:00,7.175,7.75,35.26866766,19.80312565,0.03344652,0,0.00017208,33.44651962
3630, 01.07  19:30:00,7.15,7.5,34.44907774,19.80319579,0.033817542,0,7.01E-05,33.81754201
3631, 01.07  19:45:00,7.125,7.25,33.65571182,19.84702468,0.03447755,0,0.04382889,34.47755037
3632, 01.07  20:00:00,7.1,7,32.88886671,19.87499407,0.035166206,0,0.02796939,35.16620626
3633, 01.07  20:15:00,7.125,7,35.72385016,19.80335155,0.034164849,0,-0.07164252,34.1648492
3634, 01.07  20:30:00,7.15,7,38.50775982,19.87470904,0.033391872,0,0.07135749,33.39187154
3635, 01.07  20:45:00,7.175,7,39.09066183,19.80337865,0.03196794,0,-0.07133039,31.96793962
3636, 01.07  21:00:00,7.2,7,39.53196406,19.72135073,0.030274151,0,-0.08202792,30.27415135
3637, 01.07  21:15:00,7.2,7.25,39.93456774,19.84572849,0.029802869,0,0.12437776,29.80286942
3638, 01.07  21:30:00,7.2,7.5,40.40812417,19.72241569,0.028825103,0,-0.1233128,28.82510267
3639, 01.07  21:45:00,7.2,7.75,40.85551757,19.71957069,0.028703563,0,-0.002845,28.70356317
3640, 01.07  22:00:00,7.2,8,41.2894883,19.72006598,0.02823874,0,0.00049529,28.23873958
3641, 01.07  22:15:00,7.2,8.25,41.65612136,19.84578953,0.029462059,0,0.12572355,29.46205854
3642, 01.07  22:30:00,7.2,8.5,42.03491159,19.72219754,0.029007582,0,-0.12359199,29.00758201
3643, 01.07  22:45:00,7.2,8.75,42.39606755,19.72000112,0.028733658,0,-0.00219642,28.73365819
3644, 01.07  23:00:00,7.2,9,42.74658539,19.71886001,0.028239047,0,-0.00114111,28.2390471
3645, 01.07  23:15:00,7.2,9,43.09118263,19.72025994,0.027899072,0,0.00139993,27.89907232
3646, 01.07  23:30:00,7.2,9,43.43762726,19.71868873,0.026972769,0,-0.00157121,26.972769
3647, 01.07  23:45:00,7.2,9,43.78011024,19.71997499,0.026512646,0,0.00128626,26.51264601
3648, 01.07  24:00:00,7.2,9,44.11477672,19.71890957,0.025973751,0,-0.00106542,25.97375053
3649, 01.08  00:15:00,7.225,8.5,45.00623379,18.60440803,0,0,-1.11450154,0
3650, 01.08  00:30:00,7.25,8,46.23446592,18.07232333,0,0,-0.5320847,0
3651, 01.08  00:45:00,7.275,7.5,47.35760225,17.7944456,0,0,-0.27787773,0
3652, 01.08  01:00:00,7.3,7,48.45609663,17.38698805,0,0,-0.40745755,0
3653, 01.08  01:15:00,7.3,7,49.61054803,17.19163653,0,0,-0.19535152,0
3654, 01.08  01:30:00,7.3,7,50.71734008,17.14874622,0,0,-0.04289031,0
3655, 01.08  01:45:00,7.3,7,51.80951235,17.13856357,0,0,-0.01018265,0
3656, 01.08  02:00:00,7.3,7,52.87055113,17.11386734,0,0,-0.02469623,0
3657, 01.08  02:15:00,7.325,6.75,53.75446979,17.07705229,0,0,-0.03681505,0
3658, 01.08  02:30:00,7.35,6.5,54.33233951,17.03827044,0,0,-0.03878185,0
3659, 01.08  02:45:00,7.375,6.25,54.65140812,17.00688712,0,0,-0.03138332,0
3660, 01.08  03:00:00,7.4,6,54.81836156,16.9807085,0,0,-0.02617862,0
3661, 01.08  03:15:00,7.325,5.75,54.90400715,16.95446014,0,0,-0.02624836,0
3662, 01.08  03:30:00,7.25,5.5,54.94760638,16.92207087,0,0,-0.03238927,0
3663, 01.08  03:45:00,7.175,5.25,54.97068674,16.88889218,0,0,-0.03317869,0
3664, 01.08  04:00:00,7.1,5,54.98708912,16.85655827,0,0,-0.03233391,0
3665, 01.08  04:15:00,7.075,5,55.00368536,16.82499,0,0,-0.03156827,0
3666, 01.08  04:30:00,7.05,5,55.00877085,16.79535229,0,0,-0.02963771,0
3667, 01.08  04:45:00,7.025,5,55.00364113,16.76532468,0,0,-0.03002761,0
3668, 01.08  05:00:00,7,5,54.99851091,16.73453223,0,0,-0.03079245,0
3669, 01.08  05:15:00,7.075,5,54.99338014,16.71078104,0,0,-0.02375119,0
3670, 01.08  05:30:00,7.15,5,54.98824939,16.69074618,0,0,-0.02003486,0
3671, 01.08  05:45:00,7.225,5,54.98311907,16.67156625,0,0,-0.01917993,0
3672, 01.08  06:00:00,7.3,5,54.97798895,16.6554433,0,0,-0.01612295,0
3673, 01.08  06:15:00,7.425,5,54.97285929,16.64323109,0,0,-0.01221221,0
3674, 01.08  06:30:00,7.55,5,54.96773068,16.62968345,0,0,-0.01354764,0
3675, 01.08  06:45:00,7.675,5,54.96260302,16.61624809,0,0,-0.01343536,0
3676, 01.08  07:00:00,7.8,5,54.95747593,16.60573988,0,0,-0.01050821,0
3677, 01.08  07:15:00,7.925,5.25,53.56584298,19.47817902,0.027402619,0,2.87243914,27.40261874
3678, 01.08  07:30:00,8.05,5.5,52.67479948,20.00012746,0.026652098,0,0.52194844,26.65209829
3679, 01.08  07:45:00,8.175,5.75,52.35904631,20.00053121,0.02351071,0,0.00040375,23.5107096
