"","OutsideTemp","Wind","TankTemp","InsideTemp","EnergyCirculationPump","GreenEnergy","DeltaTemp"
"4226",2.825,3,54.4415589,18.99982787,0.003080343,0,-0.00032724
"4227",2.9,3,54.4376574,18.99979918,0.003101557,0,-2.87e-05
"4228",2.95,3,54.43327264,18.99987517,0.003115875,0,7.6e-05
"4229",3,3,54.31369695,19.00000158,0.005214672,0,0.00012641
"4230",3.05,3,54.26245237,19.00005873,0.003946526,0,5.72e-05
"4231",3.1,3,54.18569373,18.99997511,0.005878246,0,-8.36e-05
"4232",3.525,3,54.33717886,18.3195074,0.000442268,0.036372638,-0.68046771
"4233",3.95,3,54.61814067,18.15548302,0.000483018,0.052281477,-0.16402438
"4234",4.375,3,54.75802918,18.10735087,0.000511983,0.061342708,-0.04813215
"4235",4.8,3,54.82447829,18.01755499,0.00053595,0.074330523,-0.08979588
"4236",5.225,3.25,54.85933787,18.00851794,0.000535923,0.087370022,-0.00903705
"4237",5.65,3.5,54.87791344,18.03507465,0.000519377,0.100477916,0.02655671
"4238",6.075,3.75,54.88851738,18.04308108,0.000504812,0.102772031,0.00800643
"4239",6.5,4,54.89517403,18.05048409,0.000486951,0.104078587,0.00740301
"4240",6.8,4,54.86504373,18.05709225,0.000481198,0.099144265,0.00660816
"4241",7.1,4,54.80083228,18.06062492,0.000466298,0.098313559,0.00353267
"4242",7.4,4,54.73858667,18.06764982,0.000449158,0.104675462,0.0070249
"4243",7.7,4,54.67835255,18.07382079,0.000434382,0.111018851,0.00617097
"4244",7.9,4.75,54.61894235,18.06703559,0.000434994,0.117693355,-0.0067852
"4245",8.1,5.5,54.55954184,18.05800976,0.000433421,0.124355569,-0.00902583
"4246",8.3,6.25,54.50034325,18.05124333,0.000432336,0.127584719,-0.00676643
"4247",8.5,7,54.44119494,18.04310559,0.000432223,0.130844005,-0.00813774
"4248",8.575,6.75,54.38211615,18.03438094,0.000429682,0.134293071,-0.00872465
"4249",8.65,6.5,54.32349345,18.0337563,0.00042492,0.137787242,-0.00062464
"4250",8.725,6.25,54.26520743,18.03493002,0.000424381,0.135274844,0.00117372
"4251",8.8,6,54.20712625,18.03510897,0.000421507,0.132798198,0.00017895
"4252",8.725,5.75,54.14870246,18.02745455,0.000429647,0.130544728,-0.00765442
"4253",8.65,5.5,54.08927115,18.01548436,0.000437547,0.128330865,-0.01197019
"4254",8.575,5.25,54.02907423,18.00177225,0.00044155,0.130020244,-0.01371211
"4255",8.5,5,53.96821703,17.98916812,0.000448348,0.131784171,-0.01260413
"4256",8.6,5.75,54.20394788,17.97135834,0.000452032,0.133423592,-0.01780978
"4257",8.7,6.5,54.55069745,17.95236612,0.00045757,0.135179672,-0.01899222
"4258",8.8,7.25,54.72554018,17.93610431,0.000460942,0.128996475,-0.01626181
"4259",8.9,8,54.8132869,17.92095582,0.000468984,0.122913387,-0.01514849
"4260",8.9,8.25,54.31924853,19.82595847,0.008313995,0.11705697,1.90500265
"4261",8.9,8.5,54.21341021,19.79613604,0.004439407,0.11132914,-0.02982243
"4262",8.9,8.75,54.19080865,19.79333184,0.004812184,0.099163121,-0.0028042
"4263",8.9,9,54.15484349,19.79297903,0.004529261,0.08719241,-0.00035281
"4264",8.85,9,54.13335021,19.79318819,0.004533904,0.075474756,0.00020916
"4265",8.8,9,54.12683375,19.70380039,0.004308975,0.063776613,-0.0893878
"4266",8.75,9,54.10676872,19.79126209,0.004624047,0.057785507,0.0874617
"4267",10.9,10,53.91287447,19.70622401,0.00592626,0,-0.0861763
"4268",11,9.75,54.15715155,19.14407501,0.001241528,0,-0.562149
"4269",11.1,9.5,54.43014474,18.99999069,0.001435618,0,-0.14408432
"4270",11.2,9.25,54.58509717,18.99996784,0.00130983,0,-2.29e-05
"4271",11.3,9,54.65723222,18.99994441,0.001324738,0,-2.34e-05
"4272",11.325,9.5,54.68509105,19.00019456,0.001509376,0,0.00025015
"4273",11.35,10,54.68654151,19.00029469,0.001541675,0,0.00010013
"4274",11.375,10.5,54.67454673,19.00001021,0.001788594,0,-0.00028448
"4275",11.4,11,54.65212425,19.00028462,0.001832275,0,0.00027441
"4276",11.225,10.5,54.63580232,18.99995403,0.001864519,0,-0.00033059
"4277",11.05,10,54.64199003,18.99993309,0.00154659,0,-2.09e-05
"4278",10.875,9.5,54.65316221,18.99964824,0.00163786,0,-0.00028485
"4279",10.7,9,54.64626042,18.99985042,0.001769682,0,0.00020218
"4280",10.775,9,54.63798016,18.99977064,0.001724003,0,-7.98e-05
"4281",10.85,9,54.63628248,19.00032416,0.00170033,0,0.00055352
"4282",10.925,9,54.63483226,18.99987185,0.001644988,0,-0.00045231
"4283",11,9,54.63315974,18.99998271,0.001821412,0,0.00011086
"4284",10.3,10,54.21901031,18.9999794,0.007367785,0,-3.31e-06
"4285",9.6,11,54.04775478,18.99993257,0.00589444,0,-4.68e-05
"4286",8.9,12,53.93355185,18.99999189,0.006976118,0,5.93e-05
"4287",8.2,13,53.85879304,18.99975116,0.006209569,0,-0.00024073
"4288",8.375,12.25,53.82068365,18.99996309,0.007007911,0,0.00021193
"4289",8.55,11.5,53.82228808,19.00030793,0.006182256,0,0.00034484
"4290",8.725,10.75,53.91284591,18.9999756,0.005142685,0,-0.00033233
"4291",8.9,10,53.96656283,19.00047235,0.005781284,0,0.00049675
"4292",8.625,10,53.97693919,18.99981927,0.005578412,0,-0.00065308
"4293",8.35,10,53.9738218,19.000366,0.005879971,0,0.00054673
"4294",8.075,10,53.99318184,18.99964603,0.005182262,0,-0.00071997
"4295",7.8,10,53.93113036,19.00009578,0.007298577,0,0.00044975
"4296",7.575,10,53.8426877,19.00048588,0.006934647,0,0.0003901
"4297",7.35,10,53.86916518,19.00037846,0.005870266,0,-0.00010742
"4298",7.125,10,53.90478834,18.99960129,0.006161209,0,-0.00077717
"4299",6.9,10,53.89379221,18.99962261,0.006435848,0.053439604,2.13e-05
"4300",6.725,9.75,54.16385908,18.0804535,0.000658872,0.090538123,-0.91916911
"4301",6.55,9.5,54.50499381,17.71071177,0.00077864,0.134518535,-0.36974173
"4302",6.375,9.25,54.66861551,17.58334788,0.000875584,0.167769864,-0.12736389
"4303",6.2,9,54.7408532,17.45886026,0.000946354,0.202264361,-0.12448762
"4304",6.45,9.25,54.7786746,17.40396617,0.000936585,0.236858546,-0.05489409
"4305",6.7,9.5,54.79899267,17.41323501,0.000911571,0.271984348,0.00926884
"4306",6.95,9.75,54.81164598,17.44731624,0.000876686,0.324800022,0.03408123
"4307",7.2,10,54.82079731,17.49110663,0.000843485,0.378357398,0.04379039
"4308",7.075,10,54.76753358,17.52767308,0.000839377,0.433579158,0.03656645
"4309",6.95,10,54.65440476,17.56403687,0.000831996,0.489028704,0.03636379
"4310",6.825,10,54.54203009,17.60340625,0.000827141,0.549086571,0.03936938
"4311",6.7,10,54.42969695,17.64541999,0.000831049,0.610125336,0.04201374
"4312",6.575,9.25,54.31740814,17.6980322,0.00082656,0.671383487,0.05261221
"4313",6.45,8.5,54.20569282,17.76249394,0.000822702,0.73214043,0.06446174
"4314",6.325,7.75,54.09431049,17.8316255,0.000822347,0.763889819,0.06913156
"4315",6.2,7,53.98329982,17.89581155,0.000818276,0.793928004,0.06418605
"4316",6.475,8,53.87371515,17.9605297,0.000801899,0.819515783,0.06471815
"4317",6.75,9,53.76674573,18.03095251,0.000779523,0.842979863,0.07042281
"4318",7.025,10,53.66256179,18.11521551,0.000760468,0.880590533,0.084263
"4319",7.3,11,53.56125551,18.20554069,0.000736695,0.899151639,0.09032518
"4320",7.325,11.5,53.46236442,18.28450494,0.000729736,0.916809285,0.07896425
"4321",7.35,12,53.36534317,18.3618196,0.000722607,0.931643936,0.07731466
"4322",7.375,12.5,53.26980134,18.43605039,0.000705469,0.922064789,0.07423079
"4323",7.4,13,53.17661067,18.54568897,0.000688752,0.909598154,0.10963858
"4324",7.15,12.5,53.60611312,18.62702261,0.000682266,0.896092692,0.08133364
"4325",6.9,12,54.22557058,18.70050648,0.000678361,0.879419366,0.07348387
"4326",6.65,11.5,54.53939975,18.76509089,0.000664484,0.838046829,0.06458441
"4327",6.4,11,54.69902704,18.79814272,0.000654004,0.794499842,0.03305183
"4328",6.325,10.5,54.41662622,19.90696417,0.005881799,0.748009167,1.10882145
"4329",6.25,10,54.31945009,19.93863955,0.004066476,0.700036001,0.03167538
"4330",6.175,9.5,54.28438364,19.78599842,0.00378301,0.647653966,-0.15264113
"4331",6.1,9,54.28107198,19.83855995,0.003589693,0.587779292,0.05256153
"4332",6.3,9.25,54.28953418,19.8386818,0.003472802,0.537524571,0.00012185
"4333",6.5,9.5,54.30461478,19.79011315,0.003321175,0.488996212,-0.04856865
"4334",6.7,9.75,54.31922765,19.79064626,0.003231018,0.435130678,0.00053311
"4335",3.6,8,53.53452301,19.68324397,0.008764298,0,-0.1838631
"4336",3.65,8.25,53.85504039,19.13288252,0.002138835,0,-0.55036145
"4337",3.7,8.5,54.2476005,19.00470892,0.001942626,0,-0.1281736
"4338",3.75,8.75,54.46152407,19.00008684,0.001617729,0,-0.00462208
"4339",3.8,9,54.5589902,19.00004792,0.001844115,0,-3.89e-05
"4340",3.825,8.75,54.64210948,19.00008594,0.001392817,0,3.8e-05
"4341",3.85,8.5,54.66350386,19.00000403,0.001992623,0,-8.19e-05
"4342",3.875,8.25,54.64871073,19.00004152,0.001809521,0,3.75e-05
"4343",3.9,8,54.61670672,19.00003045,0.002494627,0,-1.11e-05
"4344",4.025,7.75,54.61957833,19.00039169,0.001476732,0,0.00036124
"4345",4.15,7.5,54.64366837,18.99972037,0.001843029,0,-0.00067132
"4346",4.275,7.25,54.65783516,18.99998621,0.001486199,0,0.00026584
"4347",4.4,7,54.64158638,19.00014056,0.002078739,0,0.00015435
"4348",4.575,7.5,54.61970786,18.99975355,0.002011635,0,-0.00038701
"4349",4.75,8,54.63259433,18.99952086,0.001507682,0,-0.00023269
"4350",4.925,8.5,54.6391625,19.00046165,0.001878972,0,0.00094079
"4351",5.1,9,54.58511059,18.99999528,0.002434894,0,-0.00046637
"4352",5.025,8.5,54.08551054,18.99999571,0.009527543,0,4.3e-07
"4353",4.95,8,53.79547095,18.99999214,0.00868311,0,-3.57e-06
"4354",4.875,7.5,53.68855457,18.9998521,0.007896805,0,-0.00014004
"4355",4.8,7,53.72113206,19.00012473,0.006886098,0,0.00027263
"4356",4.75,7,53.79731727,18.99989889,0.006641163,0,-0.00022584
"4357",4.7,7,53.7785074,19.00019451,0.008247695,0,0.00029562
"4358",4.65,7,53.74801986,18.99993283,0.007524908,0,-0.00026168
"4359",4.6,7,53.74491179,19.00002064,0.007825853,0,8.78e-05
"4360",4.5,7,53.7075273,18.99950051,0.008342698,0,-0.00052013
"4361",4.4,7,53.71685919,19.00013741,0.007276774,0,0.0006369
"4362",4.3,7,53.74459875,18.99973563,0.007648667,0,-0.00040178
"4363",4.2,7,53.76239651,18.99963567,0.007344245,0,-1e-04
"4364",4.25,6.75,53.75586677,18.99959616,0.008007959,0,-3.95e-05
"4365",4.3,6.5,53.72981162,19.00029157,0.008076615,0,0.00069541
"4366",4.35,6.25,53.72263792,19.00000793,0.007910314,0,-0.00028364
"4367",4.4,6,53.7285862,18.99996957,0.007727928,0.042195267,-3.84e-05
"4368",4.6,5.75,54.04983744,18.14168334,0.00090961,0.066222025,-0.85828623
"4369",4.8,5.5,54.43221908,17.90173192,0.000999171,0.093785268,-0.23995142
"4370",5,5.25,54.62057656,17.77099145,0.001013485,0.114732426,-0.13074047
"4371",5.2,5,54.71657844,17.70089457,0.001060804,0.14092124,-0.07009688
"4372",5.525,5.5,54.76241842,17.69627423,0.001064443,0.166959542,-0.00462034
"4373",5.85,6,54.7861254,17.7147141,0.001035826,0.192922457,0.01843987
"4374",6.175,6.5,54.79936388,17.71975562,0.001019878,0.201019108,0.00504152
"4375",6.5,7,54.80730101,17.73417091,0.000992436,0.217229799,0.01441529
"4376",6.825,7,54.74987659,17.7542147,0.000958907,0.231995779,0.02004379
"4377",7.15,7,54.63141274,17.77776464,0.000921047,0.245485526,0.02354994
"4378",7.475,7,54.51766097,17.8005286,0.000879846,0.266506203,0.02276396
"4379",7.8,7,54.40846857,17.82958939,0.000842879,0.287624303,0.02906079
"4380",8.1,7.5,54.3030121,17.85024087,0.000817698,0.308892024,0.02065148
"4381",8.4,8,54.20065616,17.88438294,0.000790137,0.330244496,0.03414207
"4382",8.7,8.5,54.1015099,17.91587762,0.000764227,0.345316012,0.03149468
"4383",9,9,54.00550267,17.94164361,0.000738089,0.360392976,0.02576599
"4384",9.275,8.75,53.91318445,17.96783591,0.000703576,0.375586672,0.0261923
"4385",9.55,8.5,53.82519975,18.01025097,0.000665788,0.390867307,0.04241506
"4386",9.825,8.25,53.74159109,18.05074501,0.000631513,0.408774203,0.04049404
"4387",10.1,8,53.66234523,18.11264822,0.000594302,0.426788052,0.06190321
"4388",10.175,8.25,53.58613029,18.15315519,0.000581155,0.445664838,0.04050697
"4389",10.25,8.5,53.51168024,18.18770944,0.000565714,0.464752534,0.03455425
"4390",10.325,8.75,53.439266,18.21605264,0.000548498,0.467130843,0.0283432
"4391",10.4,9,53.36883757,18.25324108,0.000531932,0.469570376,0.03718844
"4392",10.7,9.25,53.76452123,18.29893059,0.000496072,0.471240532,0.04568951
"4393",11,9.5,54.32691018,18.33764083,0.000464232,0.473116158,0.03871024
"4394",11.3,9.75,54.61423074,18.38766432,0.000431434,0.451157672,0.05002349
"4395",11.6,10,54.76233334,18.41892194,0.000401675,0.429459068,0.03125762
"4396",11.775,10.5,54.41415014,19.89276498,0.006408866,0.408566813,1.47384304
"4397",11.95,11,54.39050234,19.78755223,0.003214116,0.388158388,-0.10521275
"4398",12.125,11.5,54.39709362,19.68287647,0.003503517,0.378461854,-0.10467576
"4399",12.3,12,54.38918718,19.68209568,0.003044237,0.367763744,-0.00078079
"4400",12.1,11.25,54.40635044,19.68412139,0.002908484,0.357353198,0.00202571
"4401",11.9,10.5,54.40444709,19.78339829,0.003044768,0.34480556,0.0992769
"4402",11.7,9.75,54.42879344,19.68455799,0.00258645,0.337007473,-0.0988403
"4403",8.5,7,53.86904941,19.68519934,0.005737331,0,-0.00322224
"4404",8.575,7,54.15189061,19.1782854,0.001199168,0,-0.50691394
"4405",8.65,7,54.46369718,19.02082336,0.001105011,0,-0.15746204
"4406",8.725,7,54.62786319,18.99986146,0.001050268,0,-0.0209619
"4407",8.8,7,54.68340401,19.0002184,0.001473781,0,0.00035694
"4408",8.8,7,54.68623262,18.99977353,0.001719214,0,-0.00044487
"4409",8.8,7,54.69001549,19.00008398,0.001515667,0,0.00031045
"4410",8.8,7,54.69444611,19.00026483,0.00146576,0,0.00018085
"4411",8.8,7,54.71108256,18.99999582,0.00127751,0,-0.00026901
"4412",8.85,7.25,54.72579965,19.00019027,0.001289422,0,0.00019445
"4413",8.9,7.5,54.70628027,18.99999138,0.00167674,0,-0.00019889
"4414",8.95,7.75,54.69028144,19.00030164,0.001620315,0,0.00031026
"4415",9,8,54.67818086,19.00007959,0.001634568,0,-0.00022205
"4416",9.075,8,54.29654109,18.99999886,0.007009158,0,-8.07e-05
"4417",9.15,8,54.15900501,18.99987613,0.005311329,0,-0.00012273
"4418",9.225,8,54.15477517,19.00007859,0.004617703,0,0.00020246
"4419",9.3,8,54.17108082,19.00020606,0.004490852,0,0.00012747
"4420",9.35,8.25,54.17617966,19.00015769,0.004678478,0,-4.84e-05
"4421",9.4,8.5,54.19350777,18.99991064,0.004224869,0,-0.00024705
"4422",9.45,8.75,54.17358328,19.00005364,0.005259135,0,0.000143
"4423",9.5,9,54.16265908,18.99989902,0.004618877,0,-0.00015462
"4424",9.4,8.5,54.23123792,18.99985221,0.003647541,0,-4.68e-05
"4425",9.3,8,54.27578202,18.99977933,0.004183482,0,-7.29e-05
"4426",9.2,7.5,54.25004838,19.00013704,0.004737214,0,0.00035771
"4427",9.1,7,54.18397631,18.9999943,0.005449959,0,-0.00014274
"4428",9.2,7,54.16043588,18.99992538,0.004787592,0,-6.89e-05
"4429",9.3,7,54.18973084,19.00004285,0.004461333,0,0.00011747
"4430",9.4,7,54.21621771,18.99990378,0.004379785,0,-0.00013907
"4431",9.5,7,54.21109903,18.99994189,0.004919157,0,3.81e-05
"4432",9.625,7,54.39205754,18.37310189,0.000381945,0,-0.62684
"4433",9.75,7,54.65211429,18.13883767,0.000457491,0,-0.23426422
"4434",9.875,7,54.77707862,18.04377463,0.000530351,0,-0.09506304
"4435",10,7,54.82871242,17.94970629,0.000619878,0,-0.09406834
"4436",10,7.25,54.85483858,17.89739812,0.00063695,0,-0.05230817
"4437",10,7.5,54.86651346,17.89053166,0.000651093,0,-0.00686646
"4438",10,7.75,54.87100885,17.87180395,0.000662267,0,-0.01872771
"4439",10,8,54.87250288,17.85131798,0.000665195,0.041068549,-0.02048597
"4440",10.175,8,54.87338303,17.84586084,0.000656364,0.052489038,-0.00545714
"4441",10.35,8,54.87471076,17.84416538,0.000639721,0.064164761,-0.00169546
"4442",10.525,8,54.87682161,17.84785998,0.000620109,0.075209722,0.0036946
"4443",10.7,8,54.8792788,17.8485088,0.000604158,0.086465306,0.00064882
"4444",10.875,8,54.84126072,17.85201783,0.000590922,0.098294994,0.00350903
"4445",11.05,8,54.76413908,17.85934534,0.000574189,0.110347218,0.00732751
"4446",11.225,8,54.6891432,17.86634464,0.000556837,0.120627093,0.0069993
"4447",11.4,8,54.61616386,17.87215721,0.000540909,0.131026121,0.00581257
"4448",11.525,8,54.54488497,17.88184887,0.000529375,0.14159794,0.00969166
"4449",11.65,8,54.4752785,17.89528244,0.000514151,0.152273933,0.01343357
"4450",11.775,8,54.4072043,17.91554884,0.000504158,0.157566755,0.0202664
"4451",11.9,8,54.34062472,17.92995019,0.000490164,0.162856284,0.01440135
"4452",12,8.25,54.2754768,17.93155303,0.000481813,0.16818653,0.00160284
"4453",12.1,8.5,54.21135072,17.94034457,0.000472752,0.173528765,0.00879154
"4454",12.2,8.75,54.14863195,17.95077453,0.000459626,0.17553754,0.01042996
"4455",12.3,9,54.08722321,17.95728727,0.00045203,0.177562272,0.00651274
"4456",12.475,9,54.02748719,17.96478319,0.00043275,0.179515506,0.00749592
"4457",12.65,9,53.96983123,17.97401487,0.00041845,0.181560592,0.00923168
"4458",12.825,9,53.91429202,17.98575809,0.00039922,0.180811159,0.01174322
"4459",13,9,53.8609324,17.99477132,0.000383577,0.180212403,0.00901323
"4460",12.975,9,53.66840488,19.87194113,0.007242253,0.180148722,1.87716981
"4461",12.95,9,54.0942319,19.71106143,0.001739386,0.180350629,-0.1608797
"4462",12.925,9,54.25995506,19.70465774,0.004139842,0.172020166,-0.00640369
"4463",12.9,9,54.26774922,19.70373778,0.003616734,0.163812885,-0.00091996
"4464",12.85,9.25,54.28931838,19.70345984,0.003544603,0.155783741,-0.00027794
"4465",12.8,9.5,54.29692438,19.70265283,0.003548918,0.147920276,-0.00080701
"4466",12.75,9.75,54.29767165,19.70240967,0.003505332,0.144741383,-0.00024316
"4467",12.7,10,54.2953267,19.70155763,0.003504469,0.141777351,-0.00085204
"4468",12.675,9.75,54.46567077,18.83861462,0.000358843,0.139158808,-0.86294301
"4469",12.65,9.5,54.68889327,18.49024131,0.000367418,0.136690138,-0.34837331
"4470",12.625,9.25,54.80150965,18.27755246,0.000369097,0.131034103,-0.21268885
"4471",11.1,7,54.66723781,19.00002873,0.001376272,0,-4.05e-05
"4472",11.05,7,54.69033091,19.00007709,0.001474313,0,4.84e-05
"4473",11,7,54.71254552,18.99989325,0.00126175,0,-0.00018384
"4474",10.95,7,54.71625514,19.00002334,0.001504765,0,0.00013009
"4475",10.9,7,54.70940347,18.99973972,0.001453175,0,-0.00028362
"4476",10.95,6.75,54.7059828,19.0000007,0.001491197,0,0.00026098
"4477",11,6.5,54.70186565,18.99999105,0.001445079,0,-9.65e-06
"4478",11.05,6.25,54.70596701,19.00019412,0.001370111,0,0.00020307
"4479",11.1,6,54.71789023,18.99993526,0.001236344,0,-0.00025886
"4480",11.1,6.25,54.72021422,19.00006941,0.001406367,0,0.00013415
"4481",11.1,6.5,54.70750149,18.99992966,0.001478665,0,-0.00013975
"4482",11.1,6.75,54.7053423,18.99991274,0.001343385,0,-1.69e-05
"4483",11.1,7,54.70271245,19.0004342,0.001463723,0,0.00052146
"4484",11.1,7.5,54.31173102,18.99999325,0.006869147,0,-0.00044095
"4485",11.1,8,54.17492089,18.99990373,0.004830405,0,-8.95e-05
"4486",11.1,8.5,54.1508573,19.00019519,0.004987583,0,0.00029146
"4487",11.1,9,54.13303925,19.00015203,0.004594274,0,-4.32e-05
"4488",11.075,8.5,54.16041198,18.99993822,0.004214273,0,-0.00021381
"4489",11.05,8,54.18286918,18.99989638,0.004352147,0,-4.18e-05
"4490",11.025,7.5,54.16058917,19.00014872,0.005001689,0,0.00025234
"4491",11,7,54.12876234,19.00012504,0.005050704,0,-2.37e-05
"4492",10.875,7.25,54.1595623,19.00032111,0.004092303,0,0.00019607
"4493",10.75,7.5,54.18241524,18.99989497,0.004641349,0,-0.00042614
"4494",10.625,7.75,54.12340125,18.99994701,0.005681534,0,5.2e-05
"4495",10.5,8,54.11208228,18.99997838,0.004591945,0,3.14e-05
"4496",10.45,8.25,54.16024695,19.0001737,0.004367273,0,0.00019532
"4497",10.4,8.5,54.17864563,18.99994191,0.004596193,0,-0.00023179
"4498",10.35,8.75,54.12379902,18.99996418,0.005754777,0,2.23e-05
"4499",10.3,9,54.09186387,19.00012272,0.005026932,0,0.00015854
"4500",10.25,8.75,54.33326112,18.30078691,0.000421032,0,-0.69933581
"4501",10.2,8.5,54.61682608,17.97301255,0.000472476,0,-0.32777436
"4502",10.15,8.25,54.75203703,17.75958856,0.000533171,0,-0.21342399
"4503",10.1,8,54.81739768,17.65696402,0.000657761,0,-0.10262454
"4504",10.1,8,54.84486102,17.66131031,0.00066933,0,0.00434629
"4505",10.1,8,54.85730656,17.64958918,0.000678639,0,-0.01172113
"4506",10.1,8,54.86287564,17.62361063,0.000683476,0.022415112,-0.02597855
"4507",10.1,8,54.86524342,17.61270412,0.000684532,0.044854323,-0.01090651
"4508",10.175,7.75,54.86644057,17.60090901,0.000678185,0.05650516,-0.01179511
"4509",10.25,7.5,54.86773001,17.59855568,0.000665598,0.068385424,-0.00235333
"4510",10.325,7.25,54.86962748,17.60218099,0.000647169,0.0838918,0.00362531
"4511",10.4,7,54.87179043,17.60606669,0.000634721,0.100416921,0.0038857
"4512",10.6,7.25,54.83114594,17.61508992,0.000616841,0.117352994,0.00902323
"4513",10.8,7.5,54.74942821,17.6241971,0.000596244,0.134738205,0.00910718
"4514",11,7.75,54.6702683,17.63613411,0.000576911,0.148907123,0.01193701
"4515",11.2,8,54.59363481,17.65355808,0.000555968,0.172632217,0.01742397
"4516",11.375,8.25,54.51929869,17.67582893,0.000540807,0.188330687,0.02227085
"4517",11.55,8.5,54.44718348,17.69796618,0.000521324,0.204242667,0.02213725
"4518",11.725,8.75,54.37717198,17.72907585,0.000507317,0.210155863,0.03110967
"4519",11.9,9,54.30912586,17.7511451,0.000490582,0.215984747,0.02206925
"4520",11.975,9,54.24281123,17.75753273,0.000480286,0.221936076,0.00638763
"4521",12.05,9,54.17790247,17.77343127,0.000468838,0.227831155,0.01589854
"4522",12.125,9,54.11455449,17.79353836,0.00045567,0.230225433,0.02010709
"4523",12.2,9,54.0527064,17.80955347,0.000445682,0.232563793,0.01601511
"4524",12.175,8.75,53.99196107,17.8206475,0.000438461,0.235081717,0.01109403
"4525",12.15,8.5,53.93184358,17.82567309,0.000435839,0.222842772,0.00502559
"4526",12.125,8.25,53.87237073,17.82946489,0.000428983,0.216240177,0.0037918
"4527",12.1,8,53.81352577,17.82950128,0.00042628,0.209712502,3.64e-05
"4528",12.1,8,53.56242146,19.83059163,0.008209346,0.203266416,2.00109035
"4529",12.1,8,54.00917667,19.71692235,0.001968255,0.197009217,-0.11366928
"4530",12.1,8,54.18685053,19.71066238,0.004531127,0.190281436,-0.00625997
"4531",12.1,8,54.19631836,19.7099038,0.003940287,0.183278347,-0.00075858
"4532",12.15,7.75,54.22328726,19.70860876,0.003817529,0.177204582,-0.00129504
"4533",12.2,7.5,54.22526075,19.79583341,0.003919764,0.1709656,0.08722465
"4534",12.25,7.25,54.2490343,19.70987487,0.00348204,0.163986912,-0.08595854
"4535",12.3,7,54.25781093,19.70730837,0.003713851,0.157267425,-0.0025665
"4536",12.3,7,54.43684218,18.80013905,0.000349445,0.151016339,-0.90716932
"4537",12.3,7,54.67490454,18.42700984,0.000359174,0.144883191,-0.37312921
"4538",12.3,7,54.79476192,18.18912299,0.000364759,0.13014289,-0.23788685
"4539",9.9,5,54.64813319,18.99994828,0.001451879,0,4.99e-05
"4540",8.2,2.25,54.81844085,19.01877089,0.001444237,0,0.41189112
"4541",8.2,2.5,54.83192495,19.00015056,0.000535656,0,-0.01862033
"4542",8.2,2.75,54.83168385,18.99985903,0.001172961,0,-0.00029153
"4543",8.2,3,54.80812594,18.99995676,0.00112194,0,9.77e-05
"4544",8.15,3,54.78859782,19.00004889,0.001281858,0,9.21e-05
"4545",8.1,3,54.79450262,19.00035528,0.000848529,0,0.00030639
"4546",8.05,3,54.76272155,18.9998448,0.001835642,0,-0.00051048
"4547",8,3,54.70610805,18.99992161,0.001806995,0,7.68e-05
"4548",7.975,3,54.67427698,19.00005903,0.001852935,0,0.00013742
"4549",7.95,3,54.6649462,18.99980994,0.001653953,0,-0.00024909
"4550",7.925,3,54.66525878,18.99990123,0.001685363,0,9.13e-05
"4551",7.9,3,54.66104606,18.99998643,0.001712164,0,8.52e-05
"4552",7.875,3,54.40526285,19.00000532,0.005350099,0,1.89e-05
"4553",7.85,3,54.4096209,18.99991547,0.002289455,0,-8.99e-05
"4554",7.825,3,54.35438802,19.00025498,0.004745095,0,0.00033951
"4555",7.8,3,54.26719405,19.00021185,0.00403371,0,-4.31e-05
"4556",7.725,3.25,54.29946682,19.00001815,0.003130796,0,-0.0001937
"4557",7.65,3.5,54.35866194,18.9997315,0.002953134,0,-0.00028665
"4558",7.575,3.75,54.32135777,18.99992448,0.004435862,0,0.00019298
"4559",7.5,4,54.26625118,18.9998893,0.004071497,0,-3.52e-05
"4560",7.475,4,54.24794083,18.99996971,0.004168083,0,8.04e-05
"4561",7.45,4,54.26127302,19.00028548,0.00355479,0,0.00031577
"4562",7.425,4,54.31251068,19.00007564,0.003106936,0,-0.00020984
"4563",7.4,4,54.30565758,18.99974044,0.004028135,0,-0.0003352
"4564",7.425,3.75,54.24565349,18.99992536,0.004310788,0,0.00018492
"4565",7.45,3.5,54.24209177,18.99990661,0.003529323,0,-1.88e-05
"4566",7.475,3.25,54.27290694,18.99971152,0.003493007,0,-0.00019509
"4567",7.5,3,54.28786007,18.99969429,0.003497116,0,-1.72e-05
"4568",7.475,3.25,54.48050422,18.25690452,0.000111712,0,-0.74278977
"4569",7.45,3.5,54.71848904,17.94773736,0.000216748,0,-0.30916716
"4570",7.425,3.75,54.82603393,17.75154147,0.000247384,0,-0.19619589
"4571",7.4,4,54.87567687,17.65258434,0.000389908,0,-0.09895713
"4572",7.425,4,54.89637866,17.61903844,0.000355336,0,-0.0335459
"4573",7.45,4,54.90691699,17.59888521,0.000381185,0,-0.02015323
"4574",7.475,4,54.91050219,17.5726892,0.000391391,0,-0.02619601
"4575",7.5,4,54.9115932,17.55291143,0.000395695,0.03563248,-0.01977777
"4576",7.525,3.75,54.91167133,17.53989975,0.00040018,0.045391332,-0.01301168
"4577",7.55,3.5,54.91156365,17.5306903,0.000398646,0.055341411,-0.00920945
"4578",7.575,3.25,54.91172256,17.52840358,0.000395452,0.065029556,-0.00228672
"4579",7.6,3,54.91201981,17.52581422,0.000393553,0.074764364,-0.00258936
